SalePrice,MSZoning,LotArea,Utilities,Condition1,Condition2,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,TotalBsmtSF,Heating,HeatingQC,GrLivArea,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageArea,GarageQual,GarageCond,PoolArea,PoolQC,Fence,MiscFeature,MiscVal
131500,RM,4435,AllPub,Norm,Norm,6,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,848,GasA,Ex,848,1,1,Gd,3,0,,420,TA,TA,0,,,,0
215000,RL,3196,AllPub,Norm,Norm,8,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,1273,GasA,Ex,1456,2,1,Gd,7,1,TA,400,TA,TA,0,,,,0
164000,RL,7128,AllPub,Norm,Norm,7,5,1941,1950,Gable,CompShg,MetalSd,MetalSd,TA,Gd,CBlock,TA,TA,918,GasA,Gd,1646,4,1,TA,7,2,Gd,240,TA,TA,0,,MnPrv,,0
158000,RL,12095,AllPub,Norm,Norm,6,6,1964,1964,Gable,CompShg,MetalSd,HdBoard,TA,Gd,CBlock,TA,TA,1127,GasA,TA,1445,3,1,TA,7,1,Fa,645,TA,TA,0,,MnPrv,,0
170000,RL,17920,AllPub,Norm,Norm,5,4,1955,1974,Hip,CompShg,Wd Sdng,Plywood,TA,TA,CBlock,TA,TA,1763,GasA,TA,1779,3,1,TA,6,1,Gd,454,TA,TA,0,,,,0
127000,RL,6897,AllPub,Norm,Norm,5,8,1962,2010,Gable,CompShg,HdBoard,HdBoard,TA,Gd,CBlock,TA,TA,1040,GasA,Ex,1040,3,1,TA,6,0,,260,TA,TA,0,,,,0
147000,RL,10970,AllPub,Norm,Norm,6,6,1978,1978,Gable,CompShg,Plywood,HdBoard,TA,TA,CBlock,Gd,Gd,940,GasA,TA,1026,3,1,TA,5,0,,576,TA,Fa,0,,MnPrv,,0
174000,RL,8125,AllPub,Norm,Norm,6,5,1994,1995,Gable,CompShg,HdBoard,HdBoard,TA,TA,PConc,Gd,TA,702,GasA,Gd,1481,3,1,TA,6,1,TA,343,TA,TA,0,,,,0
152000,RL,10400,AllPub,Norm,Norm,7,5,1976,1976,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,Gd,TA,1090,GasA,TA,1370,3,1,TA,6,1,TA,479,TA,TA,0,,MnPrv,,0
250000,RL,11029,AllPub,PosA,Norm,6,7,1968,1984,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,TA,TA,1054,GasA,TA,2654,4,1,Gd,9,1,Gd,619,TA,TA,0,,,,0
189950,RL,7642,AllPub,Norm,Norm,7,8,1918,1998,Gable,CompShg,Wd Sdng,Wd Sdng,Gd,TA,BrkTil,TA,TA,912,GasA,Gd,1426,3,1,Gd,7,1,Gd,216,TA,TA,0,,GdPrv,,0
131500,RL,11625,AllPub,Norm,Norm,5,4,1965,1965,Hip,CompShg,Plywood,HdBoard,TA,TA,PConc,TA,TA,1039,GasA,Ex,1039,3,1,TA,6,0,,504,TA,TA,0,,,,0
152000,RL,9672,AllPub,Norm,Norm,6,5,1984,1985,Hip,CompShg,HdBoard,Plywood,TA,TA,PConc,Gd,TA,1040,GasA,TA,1097,3,1,TA,6,0,,480,TA,TA,0,,GdPrv,,0
132500,RL,7931,AllPub,Norm,Norm,5,5,1959,1959,Hip,CompShg,BrkFace,Plywood,TA,TA,CBlock,TA,TA,1148,GasA,TA,1148,3,1,TA,6,0,,672,TA,TA,0,,GdPrv,,0
250580,FV,8640,AllPub,Norm,Norm,7,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Ex,TA,1372,GasA,Ex,1372,3,1,Gd,6,0,,529,TA,TA,0,,,,0
148500,RL,8750,AllPub,Norm,Norm,5,6,1970,1970,Gable,CompShg,MetalSd,MetalSd,TA,TA,CBlock,TA,TA,1002,GasA,TA,1002,3,1,TA,5,0,,902,TA,TA,0,,MnPrv,,0
248900,RL,10656,AllPub,Norm,Norm,8,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,1638,GasA,Ex,1646,3,1,Gd,6,1,Gd,870,TA,TA,0,,,,0
129000,RL,6970,AllPub,Feedr,Norm,4,5,1961,1961,Gable,CompShg,VinylSd,VinylSd,TA,TA,CBlock,TA,TA,1040,GasA,TA,1120,3,1,Fa,5,0,,544,TA,TA,0,,,Shed,400
169000,RL,14762,AllPub,Feedr,Norm,5,6,1948,1950,Gable,CompShg,Plywood,Plywood,TA,TA,Slab,,,0,GasA,Gd,2320,2,1,TA,7,1,TA,672,TA,TA,0,,,,0
236000,RL,9938,AllPub,Norm,Norm,7,5,1993,1994,Gable,CompShg,MetalSd,MetalSd,Gd,TA,PConc,Gd,TA,1050,GasA,Ex,1949,3,1,Gd,8,1,TA,574,TA,TA,0,,GdPrv,,0
109500,RL,6600,AllPub,PosN,Norm,5,5,1962,1962,Hip,CompShg,MetalSd,MetalSd,TA,TA,CBlock,TA,TA,894,GasA,Gd,894,2,1,TA,5,0,,308,TA,TA,0,,,,0
200500,RL,8750,AllPub,Norm,Norm,6,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,TA,TA,PConc,Gd,TA,804,GasA,Ex,1682,3,1,Gd,7,0,,523,TA,TA,0,,,,0
116000,RL,8892,AllPub,Norm,Norm,5,7,1953,1996,Gable,CompShg,WdShing,Wd Shng,Gd,TA,Stone,TA,TA,105,GasA,Gd,910,3,1,Gd,5,0,,414,TA,TA,0,,GdWo,,0
133000,RL,12144,AllPub,Norm,Norm,5,7,1949,1950,Gable,CompShg,HdBoard,HdBoard,Gd,TA,CBlock,TA,TA,832,GasA,Gd,1268,3,1,TA,6,1,Gd,288,TA,TA,0,,,Othr,0
66500,RM,5720,AllPub,Artery,Norm,5,6,1941,1950,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,CBlock,TA,TA,676,GasA,Ex,1131,3,1,TA,5,0,,200,TA,TA,0,,,,0
303477,FV,9000,AllPub,Norm,Norm,8,5,2007,2007,Gable,CompShg,CemntBd,CmentBd,Gd,TA,PConc,Gd,TA,1184,GasA,Ex,2610,4,1,Ex,11,1,Gd,550,TA,TA,0,,,,0
132250,RL,25286,AllPub,Norm,Norm,4,5,1963,1963,Gable,CompShg,HdBoard,Plywood,TA,TA,PConc,TA,TA,1064,GasA,Gd,1040,3,1,TA,5,0,,648,TA,TA,0,,,,0
350000,RL,8834,AllPub,Norm,Norm,9,5,2004,2005,Hip,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Ex,TA,1462,GasA,Ex,2224,4,1,Ex,10,1,Gd,738,TA,TA,0,,,,0
148000,RL,11782,AllPub,Norm,Norm,5,7,1961,1995,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,TA,TA,1109,GasA,TA,1155,3,1,Gd,6,0,,576,TA,TA,0,,MnPrv,Shed,400
136500,RL,7000,AllPub,Norm,Norm,5,8,1978,2005,Gable,CompShg,VinylSd,VinylSd,Gd,Gd,CBlock,TA,TA,864,GasA,Ex,864,3,1,TA,6,0,,336,TA,TA,0,,GdWo,,0
157000,RL,7024,AllPub,Norm,Norm,5,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,TA,TA,PConc,Ex,Gd,1090,GasA,Gd,1090,2,1,TA,5,0,,450,TA,TA,0,,,,0
187500,RL,13758,AllPub,Norm,Norm,7,5,1990,1991,Gable,CompShg,HdBoard,HdBoard,Gd,Gd,CBlock,Gd,TA,1156,GasA,Ex,1717,3,1,Gd,7,1,TA,400,TA,TA,0,,,,0
178000,RL,9636,AllPub,Norm,Norm,6,5,1992,1993,Gable,CompShg,VinylSd,VinylSd,TA,TA,PConc,Gd,TA,808,GasA,Gd,1593,3,1,TA,7,1,TA,389,TA,TA,0,,MnPrv,,0
118500,RL,6204,AllPub,Norm,Norm,4,5,1912,1950,Gable,CompShg,Wd Sdng,Wd Sdng,Gd,TA,PConc,TA,Fa,795,GasA,TA,2230,5,1,TA,10,0,,440,TA,Gd,0,,,,0
100000,RL,7150,AllPub,Norm,Norm,5,5,1967,1967,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,TA,TA,892,GasA,TA,892,3,1,TA,5,0,,288,TA,TA,0,,GdWo,,0
328900,FV,5119,AllPub,Norm,Norm,9,5,1999,2000,Gable,CompShg,MetalSd,MetalSd,Gd,TA,PConc,Ex,TA,1698,GasA,Ex,1709,2,1,Gd,5,1,TA,506,TA,TA,0,,,,0
145000,RL,8393,AllPub,Norm,Norm,5,5,1959,2005,Gable,CompShg,MetalSd,MetalSd,TA,TA,CBlock,TA,TA,1626,GasA,Ex,1712,4,2,TA,8,0,,588,TA,TA,0,,,,0
135500,RL,16466,AllPub,Norm,Norm,5,7,1955,1955,Gable,CompShg,MetalSd,MetalSd,TA,Gd,PConc,TA,TA,816,GasA,TA,1393,3,1,TA,8,0,,300,TA,TA,0,,,,0
268000,RL,15865,AllPub,Norm,Norm,8,6,1970,1970,Flat,Tar&Grv,Wd Sdng,Wd Sdng,Gd,Gd,PConc,TA,Gd,2217,GasA,Ex,2217,4,1,Gd,8,1,TA,621,TA,TA,0,,,,0
149500,RL,12160,AllPub,Feedr,Norm,6,4,1953,1953,Hip,CompShg,Wd Sdng,Wd Sdng,TA,TA,CBlock,TA,TA,1505,GasA,Ex,1505,2,1,TA,6,1,TA,505,TA,TA,0,,,,0
122900,RL,8064,AllPub,Artery,Norm,5,7,1949,2006,Gable,CompShg,MetalSd,MetalSd,TA,Gd,CBlock,TA,TA,672,GasA,Ex,924,3,1,TA,6,1,Po,576,TA,TA,0,,MnPrv,Shed,2000
172500,RL,11184,AllPub,Norm,Norm,6,5,1978,1978,Hip,CompShg,HdBoard,HdBoard,TA,TA,CBlock,TA,TA,918,GasA,Gd,1683,3,1,TA,7,1,TA,440,TA,TA,0,,,,0
154500,RL,8414,AllPub,Norm,Norm,6,8,1963,2003,Hip,CompShg,HdBoard,HdBoard,TA,TA,CBlock,TA,TA,1059,GasA,TA,1068,3,1,TA,6,0,,264,TA,TA,0,,MnPrv,,0
165000,RL,13284,AllPub,PosN,Norm,5,5,1954,1954,Gable,CompShg,Wd Sdng,Plywood,TA,TA,PConc,Gd,TA,1383,GasA,TA,1383,3,1,TA,6,1,Gd,354,TA,TA,0,,GdPrv,,0
118858,RL,7018,AllPub,Norm,Norm,5,5,1979,1979,Gable,CompShg,Plywood,Plywood,TA,TA,Slab,,,0,GasA,TA,1535,4,2,TA,8,0,,400,TA,TA,0,,,,0
140000,RL,7056,AllPub,Norm,Norm,6,5,1963,1963,Hip,CompShg,HdBoard,HdBoard,TA,TA,CBlock,TA,TA,780,GasA,TA,1796,4,1,TA,8,1,TA,483,TA,TA,0,,,,0
106500,RM,8765,AllPub,Norm,Norm,4,6,1936,1950,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,BrkTil,TA,TA,951,GasA,Ex,951,2,1,TA,6,0,,327,TA,TA,0,,,,0
142953,RL,7018,AllPub,Feedr,Norm,5,5,1979,1979,Gable,CompShg,Plywood,Plywood,TA,TA,Slab,,,0,GasA,TA,2240,6,2,TA,12,0,,528,TA,TA,0,,,,0
611657,RL,12919,AllPub,Norm,Norm,9,5,2009,2010,Hip,CompShg,VinylSd,VinylSd,Ex,TA,PConc,Ex,TA,2330,GasA,Ex,2364,2,1,Ex,11,2,Gd,820,TA,TA,0,,,,0
135000,RL,6993,AllPub,Feedr,Norm,5,7,1961,1994,Gable,CompShg,HdBoard,Plywood,TA,TA,CBlock,TA,TA,912,GasA,TA,1236,3,1,TA,6,1,TA,288,TA,TA,0,,,,0
110000,RL,7340,AllPub,Norm,Norm,4,6,1971,1971,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,TA,TA,858,GasA,TA,858,2,1,TA,4,0,,684,TA,TA,0,,,,0
153000,RL,8712,AllPub,Norm,Norm,5,7,1957,2000,Hip,CompShg,MetalSd,MetalSd,TA,Gd,CBlock,TA,TA,992,GasA,TA,1306,2,1,TA,5,0,,756,TA,TA,0,,,,0
180000,RL,7875,AllPub,Norm,Norm,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,783,GasA,Ex,1509,3,1,Gd,8,1,Gd,393,TA,TA,0,,,,0
240000,RL,14859,AllPub,Norm,Norm,7,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,1670,GasA,Ex,1670,3,1,Gd,7,1,Gd,690,TA,TA,0,,,,0
125500,RL,6173,AllPub,Norm,Norm,5,6,1967,1967,Gable,CompShg,HdBoard,Wd Sdng,TA,TA,CBlock,TA,TA,876,GasA,TA,902,3,1,TA,6,0,,288,TA,TA,0,,MnPrv,,0
128000,RL,9920,AllPub,Norm,Norm,5,5,1954,1954,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,TA,TA,1056,GasA,TA,1063,3,1,TA,6,0,,280,TA,TA,0,,MnPrv,,0
255000,RL,13501,AllPub,Norm,Norm,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,1623,GasA,Ex,1636,3,1,Gd,8,1,Gd,865,TA,TA,0,,,,0
250000,RL,11500,AllPub,Norm,Norm,7,7,1936,1987,Gable,CompShg,BrkFace,BrkFace,Gd,TA,CBlock,Gd,TA,1017,GasA,Gd,2057,3,1,Gd,6,1,Gd,180,Fa,TA,0,,,,0
131000,RL,8885,AllPub,Norm,Norm,5,5,1983,1983,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,Gd,TA,864,GasA,TA,902,2,1,TA,5,0,,484,TA,TA,0,,MnPrv,,0
174000,RL,12589,AllPub,Norm,Norm,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,742,GasA,Ex,1484,3,1,Gd,8,1,Gd,390,TA,TA,0,,,,0
154300,RL,11600,AllPub,Feedr,Norm,5,5,1960,1960,Gable,CompShg,MetalSd,MetalSd,TA,TA,CBlock,TA,TA,1105,GasA,TA,2274,5,2,TA,12,0,,480,TA,TA,0,,,,0
143500,RL,9286,AllPub,Norm,Norm,5,7,1977,1989,Gable,CompShg,HdBoard,Plywood,TA,TA,CBlock,Gd,Gd,1268,GasA,TA,1268,3,1,Gd,5,0,,252,TA,TA,0,,,,0
88000,RM,6120,AllPub,Norm,Norm,5,7,1925,1950,Gable,CompShg,MetalSd,MetalSd,TA,TA,BrkTil,TA,TA,768,GasA,TA,1015,3,1,TA,6,0,,450,TA,TA,0,,MnPrv,Shed,620
145000,RH,6270,AllPub,Norm,Norm,5,6,1949,1950,Gable,CompShg,MetalSd,MetalSd,TA,TA,CBlock,TA,TA,1001,GasA,TA,2002,4,2,TA,8,0,,871,TA,TA,0,,,,0
173733,FV,3000,AllPub,Norm,Norm,6,5,2009,2009,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,612,GasA,Ex,1224,2,1,Gd,4,0,,528,TA,TA,0,,,,0
75000,RM,2001,AllPub,Norm,Norm,4,5,1970,1970,Gable,CompShg,CemntBd,CmentBd,TA,TA,CBlock,TA,TA,546,GasA,Fa,1092,3,1,TA,6,0,,286,TA,TA,0,,,,0
35311,C (all),9000,AllPub,Norm,Norm,2,3,1949,1950,Gable,CompShg,AsbShng,AsbShng,TA,TA,CBlock,TA,TA,480,GasA,TA,480,1,1,TA,4,0,,308,TA,TA,0,,,,0
135000,RL,17140,AllPub,Norm,Norm,4,6,1956,1956,Gable,CompShg,VinylSd,VinylSd,TA,TA,CBlock,TA,TA,1134,GasA,Ex,1229,3,1,TA,6,0,,284,TA,TA,0,,,,0
238000,RL,13125,AllPub,Norm,Norm,7,5,1991,1991,Gable,CompShg,HdBoard,HdBoard,Gd,TA,PConc,Ex,TA,1104,GasA,Ex,2127,4,1,Gd,8,1,TA,833,TA,TA,0,,GdPrv,,0
176500,RL,11029,AllPub,Norm,Norm,6,8,1958,2002,Hip,CompShg,MetalSd,MetalSd,Ex,TA,CBlock,Gd,TA,1184,GasA,Ex,1414,3,1,TA,6,1,TA,601,TA,TA,0,,,,0
201000,RL,8462,AllPub,Norm,Norm,6,5,1994,1994,Gable,CompShg,HdBoard,HdBoard,Gd,Gd,PConc,Gd,Gd,928,GasA,Ex,1721,3,1,Gd,7,0,,471,TA,TA,0,,,,0
145900,RL,8777,AllPub,Feedr,Norm,5,7,1900,2003,Gable,CompShg,MetalSd,MetalSd,TA,TA,CBlock,TA,TA,1272,GasA,Gd,2200,4,2,TA,9,0,,0,,,0,,GdPrv,,0
169990,RL,10237,AllPub,RRAn,Norm,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,1316,GasA,Ex,1316,3,1,Gd,6,1,Gd,397,TA,TA,0,,,,0
193000,RL,8012,AllPub,Norm,Norm,6,5,1993,1994,Gable,CompShg,Plywood,Plywood,Gd,TA,PConc,Gd,TA,1604,GasA,Ex,1617,2,1,Gd,5,1,Fa,533,TA,TA,0,,,,0
207500,RL,10240,AllPub,Norm,Norm,6,6,1980,1980,Gable,CompShg,Plywood,Plywood,TA,Gd,CBlock,Gd,TA,1686,GasA,TA,1686,3,1,TA,7,1,TA,612,TA,TA,0,,,,0
175000,RL,15611,AllPub,Norm,Norm,5,6,1977,1977,Gable,CompShg,VinylSd,VinylSd,TA,TA,PConc,Gd,TA,1126,GasA,TA,1126,3,1,Ex,6,0,,540,TA,TA,0,,,,0
285000,RL,11999,AllPub,Norm,Norm,8,5,2003,2004,Hip,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,1181,GasA,Ex,2374,4,1,Ex,10,1,Gd,656,TA,TA,0,,,,0
176000,RL,9900,AllPub,Feedr,Norm,7,5,1968,1968,Gable,CompShg,MetalSd,MetalSd,TA,TA,CBlock,TA,TA,832,GasA,Gd,1978,4,1,TA,9,1,Gd,486,TA,TA,0,,GdPrv,,0
236500,RL,11838,AllPub,Norm,Norm,8,5,2001,2001,Hip,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,1753,GasA,Ex,1788,3,1,Ex,7,1,TA,522,TA,TA,0,,,,0
222000,RL,13006,AllPub,Norm,Norm,7,5,1997,1997,Gable,CompShg,HdBoard,HdBoard,TA,TA,PConc,Gd,TA,964,GasA,Gd,2236,4,1,Gd,8,1,TA,642,TA,TA,0,,,,0
201000,RL,8925,AllPub,Norm,Norm,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,1466,GasA,Ex,1466,3,1,Gd,7,0,,610,TA,TA,0,,,,0
117500,RL,9100,AllPub,Norm,Norm,5,6,1965,1965,Gable,CompShg,VinylSd,VinylSd,TA,TA,CBlock,TA,TA,925,GasA,Ex,925,2,1,TA,5,0,,429,TA,TA,0,,GdWo,,0
320000,RL,11670,AllPub,RRNn,Norm,9,5,2006,2006,Hip,CompShg,VinylSd,ImStucc,Ex,TA,PConc,Ex,Gd,1905,GasA,Ex,1905,3,1,Ex,8,1,Gd,788,TA,TA,0,,,,0
190000,RL,8487,AllPub,Norm,Norm,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,1500,GasA,Ex,1500,3,1,Gd,6,0,,570,TA,TA,0,,,,0
242000,RL,27650,AllPub,PosA,Norm,7,7,1960,2007,Flat,Tar&Grv,Wd Sdng,Wd Sdng,TA,TA,CBlock,Gd,TA,585,GasA,Ex,2069,4,1,Gd,9,1,Gd,505,TA,TA,0,,,,0
79900,RL,5825,AllPub,Norm,Norm,4,5,1926,1953,Gable,CompShg,MetalSd,MetalSd,TA,Gd,PConc,Fa,TA,600,GasA,Gd,747,1,1,TA,5,0,,528,TA,TA,0,,,,0
184900,RL,10083,AllPub,Norm,Norm,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,1176,GasA,Ex,1200,2,1,Gd,5,0,,555,TA,TA,0,,,,0
253000,RL,9675,AllPub,Norm,Norm,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,1113,GasA,Ex,1971,3,1,Gd,8,1,Gd,689,TA,TA,0,,,,0
239799,RL,8760,AllPub,Norm,Norm,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,Gd,1391,GasA,Ex,1962,3,1,Gd,7,0,,868,TA,TA,0,,,,0
244400,RL,24090,AllPub,Norm,Norm,7,7,1940,1950,Gable,CompShg,MetalSd,MetalSd,TA,Gd,CBlock,TA,TA,1032,GasA,Ex,2403,4,1,TA,10,2,TA,349,TA,TA,0,,,,0
150900,RL,12640,AllPub,Norm,Norm,6,5,1976,1976,Gable,CompShg,Plywood,Plywood,TA,TA,CBlock,TA,TA,1728,GasA,TA,1728,4,2,TA,8,0,,574,TA,TA,0,,,,0
214000,RL,8755,AllPub,RRNn,Norm,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,992,GasA,Ex,2060,3,1,Gd,8,1,TA,390,TA,TA,0,,GdPrv,,0
150000,RL,7711,AllPub,Norm,Norm,4,3,1977,1977,Gable,CompShg,MetalSd,MetalSd,TA,TA,PConc,Gd,TA,1440,GasA,TA,1440,4,2,TA,8,0,,0,,,0,,,,0
143000,RL,25000,AllPub,Norm,Norm,5,4,1967,1967,Gable,CompShg,HdBoard,Plywood,TA,TA,CBlock,TA,TA,1632,GasA,TA,1632,4,2,TA,8,0,,576,TA,TA,0,,,,0
137500,RL,14375,NoSeWa,Norm,Norm,6,6,1958,1958,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,TA,TA,819,GasA,Gd,1344,3,1,Gd,7,1,Gd,525,TA,TA,0,,,,0
124900,RM,8820,AllPub,Norm,Norm,5,6,1890,1996,Hip,CompShg,VinylSd,VinylSd,TA,TA,BrkTil,TA,TA,1088,GasA,TA,1869,2,1,TA,7,0,,456,TA,TA,0,,MnWw,,0
143000,RL,8163,AllPub,Norm,Norm,5,6,1959,1959,Gable,CompShg,HdBoard,HdBoard,TA,Gd,CBlock,TA,TA,1144,GasA,TA,1144,3,1,TA,6,1,TA,796,TA,TA,0,,,,0
270000,RL,14536,AllPub,Norm,Norm,8,5,2002,2003,Hip,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,1616,GasA,Ex,1629,3,1,Gd,9,1,Gd,808,TA,TA,0,,,,0
192500,RL,14006,AllPub,Norm,Norm,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,936,GasA,Ex,1776,3,1,Gd,7,1,TA,474,TA,TA,0,,,,0
197500,RL,9360,AllPub,Norm,Norm,6,7,1972,2006,Hip,CompShg,Plywood,Plywood,TA,TA,CBlock,TA,TA,1161,GasA,TA,1381,3,1,Gd,5,1,TA,676,TA,TA,0,,,,0
129000,RL,7200,AllPub,Norm,Norm,5,8,1950,2002,Gable,CompShg,VinylSd,VinylSd,TA,TA,CBlock,TA,TA,864,GasA,Gd,864,3,1,Gd,5,0,,720,TA,TA,0,,,,0
119900,RH,7800,AllPub,Norm,Norm,5,5,1965,1965,Gable,CompShg,VinylSd,VinylSd,TA,TA,CBlock,TA,TA,828,GasA,Gd,965,3,1,TA,6,0,,300,TA,TA,0,,MnPrv,,0
133900,RL,7200,AllPub,Norm,Norm,5,8,1972,2003,Gable,CompShg,WdShing,HdBoard,TA,Gd,CBlock,Gd,TA,768,GasA,Gd,768,2,1,TA,5,0,,396,TA,TA,0,,MnPrv,,0
172000,RL,11075,AllPub,Norm,Norm,5,4,1969,1969,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,TA,TA,784,GasA,Ex,1968,4,1,TA,7,1,Po,530,TA,TA,0,,MnPrv,Shed,400
127500,RL,9400,AllPub,Norm,Norm,6,5,1975,1975,Flat,Tar&Grv,WdShing,Plywood,TA,TA,CBlock,Gd,Gd,945,GasA,TA,980,4,0,TA,4,0,,0,,,0,,,,0
145000,RH,7136,AllPub,Norm,Norm,6,6,1946,1950,Gable,CompShg,MetalSd,MetalSd,TA,TA,CBlock,Gd,TA,979,GasA,TA,1958,4,2,TA,8,0,,492,TA,TA,0,,,,0
124000,RM,1300,AllPub,Norm,Norm,6,6,1980,1980,Gable,CompShg,MetalSd,MetalSd,TA,TA,CBlock,Gd,TA,561,GasA,TA,1229,2,1,TA,5,1,TA,462,TA,TA,0,,GdPrv,,0
132000,RL,7420,AllPub,Norm,Norm,5,5,1962,1962,Hip,CompShg,MetalSd,MetalSd,TA,TA,CBlock,TA,TA,1057,GasA,TA,1057,3,1,TA,6,0,,576,TA,TA,0,,,,0
185000,RL,8450,AllPub,Norm,Norm,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,1337,GasA,Ex,1337,3,1,Gd,6,0,,531,TA,TA,0,,,,0
155000,FV,2572,AllPub,Norm,Norm,7,5,1999,1999,Hip,CompShg,MetalSd,MetalSd,Gd,TA,PConc,Gd,TA,696,GasA,Ex,1416,3,1,Gd,6,0,,484,TA,TA,0,,,,0
116500,RL,7207,AllPub,Norm,Norm,5,7,1958,2008,Gable,CompShg,Wd Sdng,Plywood,TA,Gd,CBlock,TA,TA,858,GasA,Gd,858,2,1,TA,4,0,,0,,,0,,,,0
272000,RL,12227,AllPub,PosN,Norm,6,7,1977,1995,Gable,CompShg,HdBoard,HdBoard,TA,Gd,CBlock,Gd,Gd,1330,GasA,TA,2872,4,1,TA,11,1,TA,619,TA,TA,0,,,,0
155000,RL,2308,AllPub,Norm,Norm,6,6,1976,1976,Gable,CompShg,Plywood,Brk Cmn,TA,TA,CBlock,Gd,TA,804,GasA,TA,1548,3,1,Gd,7,1,TA,440,TA,TA,0,,,,0
239000,RL,11923,AllPub,Norm,Norm,9,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Ex,TA,1800,GasA,Ex,1800,2,1,Ex,7,0,,702,TA,TA,0,,,,0
214900,RL,11316,AllPub,Norm,Norm,7,5,2002,2003,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,817,GasA,Ex,1894,4,1,Gd,8,1,Gd,510,TA,TA,0,,,,0
178900,RL,10237,AllPub,RRAn,Norm,6,5,2005,2007,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,783,GasA,Ex,1484,3,1,Gd,8,1,Gd,393,TA,TA,0,,,,0
160000,RL,9600,AllPub,Norm,Norm,5,7,1940,1950,Gable,CompShg,MetalSd,MetalSd,Gd,Gd,BrkTil,TA,Fa,728,GasA,Ex,1308,2,1,TA,7,2,TA,256,TA,TA,0,,,,0
135000,RL,7390,AllPub,Norm,Norm,5,7,1955,1955,Hip,CompShg,Wd Sdng,Wd Sdng,TA,TA,CBlock,TA,TA,1098,GasA,TA,1098,3,1,TA,6,0,,260,TA,TA,0,,,,0
37900,RM,5925,AllPub,Norm,Norm,3,6,1910,1950,Gable,CompShg,VinylSd,VinylSd,TA,TA,BrkTil,TA,TA,600,Grav,Fa,968,2,1,TA,6,0,,0,,,0,,GdWo,,0
140000,RL,10382,AllPub,Norm,Norm,6,5,1958,1958,Hip,CompShg,HdBoard,HdBoard,TA,Fa,CBlock,TA,TA,588,GasA,TA,1095,2,1,TA,6,0,,264,TA,TA,0,,,,0
